query,link,score
limited leave to remain,/government/publications/chapter-1-section-14-leave-outside-the-immigration-rules/leave-outside-the-immigration-rules-accessible,2
limited leave to remain,/uk-family-visa,2
limited leave to remain,/guidance/indefinite-leave-to-remain-in-the-uk,2
limited leave to remain,/indefinite-leave-to-remain-tier-2-t2-skilled-worker-visa,2
long term flood risk,/check-long-term-flood-risk,3
manage account,/government/publications/myhmcts-how-to-manage-user-accounts,3
manage account,/log-in-register-hmrc-online-services,3
manage account,/guidance/manage-your-import-duties-and-vat-accounts,2
manage account,/guidance/sign-in-to-your-hmrc-business-tax-account,2
manage account,/government/publications/myhmcts-how-to-manage-user-accounts/add-or-update-a-myhmcts-user-account,2
manage account,/guidance/manage-team-members-using-your-hmrc-business-tax-account,2
manage account,/guidance/how-to-give-staff-access-to-your-hmrc-online-tax-agent-accounts,2
national insurance numbers,/find-national-insurance-number,3
national insurance numbers,/apply-national-insurance-number,2
national insurance numbers,/national-insurance/overview,2
national insurance numbers,/guidance/get-your-national-insurance-number-by-post,2
national insurance numbers,/government/statistics/national-insurance-numbers-allocated-to-adult-overseas-nationals-to-december-2020/national-insurance-numbers-allocated-to-adult-overseas-nationals-to-december-2020,2
new address,/tell-hmrc-change-address,3
new address,/change-address-driving-licence,3
new address,/change-address-v5c,2
new address,/tell-dvla-changed-address,2
new address,/change-circumstances-visa-brp,2
new address,/tell-hmrc-change-of-details,2
nhs pay,/government/publications/nhs-pay-review-body-thirty-seventh-report-2024,3
nhs pay,/government/organisations/nhs-pay-review-body,2
nhs pay,/government/publications/national-pay-scales-for-eligible-healthcare-jobs/national-pay-scales-for-eligible-healthcare-occupation-codes,2
nhs pay,/government/collections/nhsprb-annual-reports,2
nhs pay,/government/news/fresh-offer-paves-way-to-end-junior-doctor-strikes,2
ofsted registration,/guidance/apply-for-registration-as-a-childrens-social-care-provider-or-manager,3
ofsted registration,/guidance/apply-to-register-your-nursery-or-other-daycare-organisation-eyo,2
ofsted registration,/become-childminder-nanny,2
ofsted registration,/government/publications/guide-to-registration-for-childrens-social-care-services,2
ofsted registration,/guidance/apply-to-join-the-childcare-register-cr1,2
ofsted registration,/government/collections/open-as-a-childrens-social-care-provider-do-you-need-to-register,2
ofsted registration,/guidance/childminders-and-childcare-providers-register-with-ofsted/the-ofsted-registers,2
ofsted registration,/guidance/register-if-youre-connected-with-a-childrens-social-care-service-sc2,2
ofsted registration,/guidance/daycare-roles-that-must-register-with-ofsted,2
paternity form,/government/publications/ordinary-statutory-paternity-pay-and-leave-becoming-a-birth-parent-sc3,3
paternity form,/government/collections/statutory-paternity-pay-and-leave,2
paternity form,/paternity-pay-leave,2
pay your self assessment bill,/pay-self-assessment-tax-bill,3
pay your self assessment bill,/simple-assessment,2
pension date,/state-pension-age,3
pension date,/new-state-pension,2
pension date,/government/news/10000-boost-state-pension-with-online-payments,2
personal tax account paye,/personal-tax-account,3
personal tax account paye,/log-in-register-hmrc-online-services,2
personal tax account paye,/paye-online,2
personal tax account paye,/check-income-tax-current-year,2
powers of attorney,/power-of-attorney,3
powers of attorney,/lasting-power-attorney-duties,2
powers of attorney,/government/publications/make-a-lasting-power-of-attorney,2
powers of attorney,/use-lasting-power-of-attorney,2
powers of attorney,/use-or-cancel-an-enduring-power-of-attorney,2
scale up visa,/scale-up-worker-visa,3
scale up visa,/government/publications/sponsor-a-scale-up-worker,2
scale up visa,/government/publications/scale-up-going-rates-for-eligible-occupations,2
solicitor,/find-legal-advice,3
solicitor,/government/ministers/solicitor-general,2
solicitor,/government/organisations/official-solicitor-and-public-trustee,2
solicitor,/guidance/duty-solicitors-rotas-information-and-guidance,2
solicitor,/government/publications/oisc-regulation-and-solicitors/oisc-regulation-and-solicitors--2,2
solicitor,/find-licences/solicitor-s-practising-certificate-england-wales,2
split year treatment,/hmrc-internal-manuals/residence-domicile-and-remittance-basis/rdrm12030,3
split year treatment,/hmrc-internal-manuals/residence-domicile-and-remittance-basis/rdrm12010,2
split year treatment,/hmrc-internal-manuals/residence-domicile-and-remittance-basis/rdrm12170,2
split year treatment,/hmrc-internal-manuals/residence-domicile-and-remittance-basis/rdrm12150,2
split year treatment,/hmrc-internal-manuals/residence-domicile-and-remittance-basis/rdrm12160,2
split year treatment,/tax-foreign-income,2
split year treatment,/hmrc-internal-manuals/residence-domicile-and-remittance-basis/rdrm12090,2
split year treatment,/hmrc-internal-manuals/residence-domicile-and-remittance-basis/rdrm12040,2
split year treatment,/hmrc-internal-manuals/residence-domicile-and-remittance-basis/rdrm12120,2
spp1,/government/publications/statutory-paternity-pay-non-payment-explanation-spp1,3
spp1,/government/publications/statutory-sick-pay-employee-not-entitled-form-for-employers,2
spp1,/employers-paternity-pay-leave,2
spp1,/paternity-pay-leave,2
teacher jobs,/find-teaching-job,3
teacher jobs,/guidance/list-a-teaching-job-at-your-school-on-teaching-vacancies,2
teacher jobs,/guidance/recruit-teachers-from-overseas,2
teacher jobs,/guidance/qualified-teacher-status-qts,2
tfl,https://tfl.gov.uk/modes/driving/ultra-low-emission-zone,3
tfl,/government/publications/transport-for-london-settlement-letter,3
tfl,/government/publications/cmas-response-to-tfls-private-hire-regulations-proposals,2
tfl,/taxi-vehicle-licence,2
uniforms,/tax-relief-for-employees,3
uniforms,/guidance/job-expenses-for-uniforms-work-clothing-and-tools,2
uniforms,/government/collections/school-uniforms,2
uniforms,/expenses-and-benefits-clothing,2
uniforms,/hmrc-internal-manuals/employment-income-manual/eim32475,2
uniforms,/school-uniform,2
update settlement status,/update-uk-visas-immigration-account-details,3
update settlement status,/settled-status-eu-citizens-families,2
update settlement status,/guidance/using-your-uk-visas-and-immigration-account,2
utr apply,/find-utr-number,3
utr apply,/guidance/register-for-self-assessment-if-you-are-not-self-employed,2
utr apply,/guidance/register-as-a-sole-trader-subcontractor-or-apply-for-gross-payment-status,2
view proof,/view-prove-immigration-status,3
vist visa,/standard-visitor,3
vist visa,/government/collections/visit-visas,2
vist visa,/apply-to-come-to-the-uk,2
vist visa,/check-uk-visa,2
vist visa,/government/publications/visitor-visa-guide-to-supporting-documents,2
vist visa,/browse/visas-immigration/tourist-short-stay-visas,2
woodland management plan,/guidance/create-a-woodland-management-plan,3
woodland management plan,/government/publications/woodland-management-plan-grant-application-form,2
woodland management plan,/government/publications/woodland-management-plan-grant-application-form-countryside-stewardship,2
woodland management plan,/government/publications/woodland-management-plan-grants-2024/applicants-guide-woodland-management-plan-grant-2024--2,2
woodland management plan,/guidance/managing-and-maintaining-woodlands-overview,2
woodland management plan,/countryside-stewardship-grants/woodland-management-plan-pa3,2
woodland management plan,/government/publications/countryside-stewardship-woodland-management-plan-grant-manual-from-8-february-2022/applicants-guide-woodland-management-plan-from-8-february-2022,2
work and pensions,/government/organisations/department-for-work-pensions,3
work and pensions,/workplace-pensions/get-help,2
work and pensions,/government/organisations/pension-service,2
working in the uk,/check-uk-visa,3
working in the uk,/skilled-worker-visa,3
working in the uk,/browse/visas-immigration/work-visas,2
working in the uk,/apply-to-come-to-the-uk,2
working in the uk,/frontier-worker-permit,2
working in the uk,/guidance/immigration-rules/immigration-rules-part-5-working-in-the-uk,2
access to your evisa,/get-access-evisa,3
access to your evisa,/guidance/online-immigration-status-evisa,2
advanced companies search,/guidance/search-the-companies-house-register,3
advanced companies search,/find-out-if-a-company-is-in-financial-trouble,3
advanced companies search,/government/organisations/advanced-research-and-invention-agency,2
application tracking,/track-passport-application,3
application tracking,/guidance/visa-processing-times-applications-outside-the-uk,3
application tracking,/guidance/view-my-applications,2
application tracking,/guidance/visa-processing-times-applications-inside-the-uk,2
application tracking,/track-your-driving-licence-application,2
application tracking,/track-a-trade-mark,2
applying for universal credit,/universal-credit,3
applying for universal credit,/how-to-claim-universal-credit,2
applying for universal credit,/guidance/apply-for-universal-credit-and-other-benefits-homes-for-ukraine,2
applying for universal credit,/guidance/universal-credit-and-students,2
benefit check,/benefits-calculators,3
benefit check,/check-benefits-financial-support,2
birth certificate copy,/order-copy-birth-death-marriage-certificate,3
birth certificate copy,/government/publications/birth-certificate-application-form,2
book a practical test,/book-driving-test,3
book a practical test,/driving-test,2
brp expiry,/biometric-residence-permits,3
brp expiry,/guidance/online-immigration-status-evisa,3
brp expiry,/guidance/indefinite-leave-to-remain-in-the-uk,2
calculate tax,/estimate-income-tax,3
calculate tax,/guidance/hmrc-tools-and-calculators,2
calculate tax,/guidance/work-out-an-employees-income-tax,2
calculate tax,/estimate-income-tax-previous-year,2
change address on provisional,/change-address-driving-licence,3
change address on provisional,/tell-dvla-changed-address,2
change of surname,/tell-hmrc-change-of-details,3
change of surname,/change-name-deed-poll,3
change of surname,/changing-passport-information,2
change of surname,/registering-land-or-property-with-land-registry,2
check for flooding,/check-flooding,3
check identity,/guidance/using-the-govuk-id-check-app,3
